R2	RMSE
0.5828199198263617	1.8003098959710193
0.5831832268190105	1.8339045872811248
0.5821439790499414	1.8476651116970795
0.5821439790499414	1.7768883639792346
0.57957035206448	1.772112602431221
0.5800938556992128	1.7543689299270495
0.5780734678998009	1.732341721849029
